company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls,regionPriority,priorityTier,research_notes,candidate_origin_files,dedupe_basis,normalizedCompanyKey,normalizedCareersUrl,decision
Brighte,brighte,brighte.com.au,https://brighte.com.au/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://brighte.com.au/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,brighte,https://brighte.com.au/careers,duplicate_existing_seed_csv
BukuKas,bukukas,bukukas.co.id,https://www.bukukas.co.id/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.bukukas.co.id/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,bukukas,https://bukukas.co.id/careers,duplicate_existing_seed_csv
CADDi,caddi,caddi.com,https://caddi.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://caddi.com/careers/,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,caddi,https://caddi.com/careers,duplicate_existing_seed_csv
Deliveree,deliveree,deliveree.com,https://www.deliveree.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.deliveree.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,deliveree,https://deliveree.com/careers,duplicate_existing_seed_csv
Doctor Anywhere,doctoranywhere,doctoranywhere.com,https://doctoranywhere.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://doctoranywhere.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,doctoranywhere,https://doctoranywhere.com/careers,duplicate_existing_seed_csv
Edamama,edamama,edamama.ph,https://www.edamama.ph/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.edamama.ph/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,edamama,https://edamama.ph/careers,duplicate_existing_seed_csv
Endowus,endowus,endowus.com,https://endowus.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://endowus.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,endowus,https://endowus.com/careers,duplicate_existing_seed_csv
Flash Express,flashexpress,flashexpress.com,https://www.flashexpress.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.flashexpress.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,flashexpress,https://flashexpress.com/careers,duplicate_existing_seed_csv
Fleet Space Technologies,fleetspacetechnologies,fleetspace.com,https://fleetspace.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://fleetspace.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,fleetspacetechnologies,https://fleetspace.com/careers,duplicate_existing_seed_csv
Gilmour Space,gilmourspace,gspace.com,https://www.gspace.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.gspace.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,gilmourspace,https://gspace.com/careers,duplicate_existing_seed_csv
GITAI,gitai,gitai.tech,https://gitai.tech/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://gitai.tech/careers/,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,gitai,https://gitai.tech/careers,duplicate_existing_seed_csv
GrowSari,growsari,growsari.com,https://growsari.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://growsari.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,growsari,https://growsari.com/careers,duplicate_existing_seed_csv
Harrison.ai,harrisonai,harrison.ai,https://harrison.ai/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://harrison.ai/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,harrisonai,https://harrison.ai/careers,duplicate_existing_seed_csv
Heidi Health,heidihealth,heidihealth.com,https://www.heidihealth.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.heidihealth.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,heidihealth,https://heidihealth.com/careers,duplicate_existing_seed_csv
Hnry,hnry,hnry.co.nz,https://hnry.co.nz/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://hnry.co.nz/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,hnry,https://hnry.co.nz/careers,duplicate_existing_seed_csv
Holmusk,holmusk,holmusk.com,https://www.holmusk.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.holmusk.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,holmusk,https://holmusk.com/careers,duplicate_existing_seed_csv
Homage,homage,homage.sg,https://www.homage.sg/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.homage.sg/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,homage,https://homage.sg/careers,duplicate_existing_seed_csv
ispace,ispace,ispace-inc.com,https://ispace-inc.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://ispace-inc.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,ispace,https://ispace-inc.com/careers,duplicate_existing_seed_csv
Joyous,joyous,joyoushq.com,https://www.joyoushq.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.joyoushq.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,joyous,https://joyoushq.com/careers,duplicate_existing_seed_csv
Kami,kami,kamiapp.com,https://www.kamiapp.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.kamiapp.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,kami,https://kamiapp.com/careers,duplicate_existing_seed_csv
KKday,kkday,kkday.com,https://www.kkday.com/en/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.kkday.com/en/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,kkday,https://kkday.com/en/careers,duplicate_existing_seed_csv
Kumu,kumu,kumu.ph,https://www.kumu.ph/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.kumu.ph/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,kumu,https://kumu.ph/careers,duplicate_existing_seed_csv
LayerX,layerx,layerx.co.jp,https://layerx.co.jp/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://layerx.co.jp/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,layerx,https://layerx.co.jp/careers,duplicate_existing_seed_csv
Lyka,lyka,lyka.com.au,https://lyka.com.au/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://lyka.com.au/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,lyka,https://lyka.com.au/careers,duplicate_existing_seed_csv
Mr Yum,mryum,mryum.com,https://www.mryum.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.mryum.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mryum,https://mryum.com/careers,duplicate_existing_seed_csv
Mutinex,mutinex,mutinex.co,https://mutinex.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://mutinex.co/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mutinex,https://mutinex.co/careers,duplicate_existing_seed_csv
mx51,mx51,mx51.io,https://mx51.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://mx51.io/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mx51,https://mx51.io/careers,duplicate_existing_seed_csv
Neara,neara,neara.com,https://neara.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://neara.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,neara,https://neara.com/careers,duplicate_existing_seed_csv
PayMongo,paymongo,paymongo.com,https://www.paymongo.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.paymongo.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,paymongo,https://paymongo.com/careers,duplicate_existing_seed_csv
Pluang,pluang,pluang.com,https://pluang.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://pluang.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,pluang,https://pluang.com/careers,duplicate_existing_seed_csv
Pomelo Fashion,pomelofashion,pomelofashion.com,https://www.pomelofashion.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.pomelofashion.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,pomelofashion,https://pomelofashion.com/careers,duplicate_existing_seed_csv
RedDoorz,reddoorz,reddoorz.com,https://www.reddoorz.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.reddoorz.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,reddoorz,https://reddoorz.com/careers,duplicate_existing_seed_csv
Riiid,riiid,riiid.com,https://riiid.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://riiid.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,riiid,https://riiid.com/careers,duplicate_existing_seed_csv
Sayurbox,sayurbox,sayurbox.com,https://www.sayurbox.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sayurbox.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sayurbox,https://sayurbox.com/careers,duplicate_existing_seed_csv
Sendle,sendle,sendle.com,https://www.sendle.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sendle.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sendle,https://sendle.com/careers,duplicate_existing_seed_csv
Sharesies,sharesies,sharesies.nz,https://www.sharesies.nz/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sharesies.nz/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sharesies,https://sharesies.nz/careers,duplicate_existing_seed_csv
SIRCLO,sirclo,sirclo.com,https://www.sirclo.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sirclo.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sirclo,https://sirclo.com/careers,duplicate_existing_seed_csv
SOCAR,socar,socar.kr,https://www.socar.kr/career,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.socar.kr/career,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,socar,https://socar.kr/career,duplicate_existing_seed_csv
Sociolla,sociolla,sociolla.com,https://www.sociolla.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.sociolla.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,sociolla,https://sociolla.com/careers,duplicate_existing_seed_csv
Spenmo,spenmo,spenmo.com,https://spenmo.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://spenmo.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,spenmo,https://spenmo.com/careers,duplicate_existing_seed_csv
Spiber,spiber,spiber.inc,https://spiber.inc/en/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://spiber.inc/en/careers/,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,spiber,https://spiber.inc/en/careers,duplicate_existing_seed_csv
Stockbit,stockbit,stockbit.com,https://stockbit.com/career,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://stockbit.com/career,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,stockbit,https://stockbit.com/career,duplicate_existing_seed_csv
Syfe,syfe,syfe.com,https://www.syfe.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.syfe.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,syfe,https://syfe.com/careers,duplicate_existing_seed_csv
Synspective,synspective,synspective.com,https://synspective.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://synspective.com/careers/,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,synspective,https://synspective.com/careers,duplicate_existing_seed_csv
The Parentinc,theparentinc,theparentinc.com,https://www.theparentinc.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.theparentinc.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,theparentinc,https://theparentinc.com/careers,duplicate_existing_seed_csv
Timee,timee,corp.timee.co.jp,https://corp.timee.co.jp/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://corp.timee.co.jp/careers/,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,timee,https://corp.timee.co.jp/careers,duplicate_existing_seed_csv
Trusting Social,trustingsocial,trustingsocial.com,https://trustingsocial.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://trustingsocial.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,trustingsocial,https://trustingsocial.com/careers,duplicate_existing_seed_csv
Ubie,ubie,ubie.life,https://ubie.life/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://ubie.life/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,ubie,https://ubie.life/careers,duplicate_existing_seed_csv
Una Brands,unabrands,una-brands.com,https://una-brands.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://una-brands.com/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,unabrands,https://una-brands.com/careers,duplicate_existing_seed_csv
Up Bank,upbank,up.com.au,https://up.com.au/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://up.com.au/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,upbank,https://up.com.au/careers,duplicate_existing_seed_csv
Validus,validus,validus.sg,https://validus.sg/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://validus.sg/careers,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,validus,https://validus.sg/careers,duplicate_existing_seed_csv
YouTrip,youtrip,you.co,https://www.you.co/en-SG/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.you.co/en-SG/careers/,Asia-Pacific,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,youtrip,https://you.co/en-SG/careers,duplicate_existing_seed_csv
CropIn,cropin,cropin.com,https://www.cropin.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.cropin.com/careers,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,cropin,https://cropin.com/careers,duplicate_existing_seed_csv
Curefoods,curefoods,curefoods.in,https://curefoods.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://curefoods.in/careers,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,curefoods,https://curefoods.in/careers,duplicate_existing_seed_csv
KreditBee,kreditbee,kreditbee.in,https://www.kreditbee.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.kreditbee.in/careers,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,kreditbee,https://kreditbee.in/careers,duplicate_existing_seed_csv
Lendingkart,lendingkart,lendingkart.com,https://www.lendingkart.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.lendingkart.com/careers,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,lendingkart,https://lendingkart.com/careers,duplicate_existing_seed_csv
OkCredit,okcredit,okcredit.in,https://okcredit.in/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://okcredit.in/careers,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,okcredit,https://okcredit.in/careers,duplicate_existing_seed_csv
Wakefit,wakefit,wakefit.co,https://www.wakefit.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.wakefit.co/careers,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,wakefit,https://wakefit.co/careers,duplicate_existing_seed_csv
WebEngage,webengage,webengage.com,https://webengage.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://webengage.com/careers/,India,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,webengage,https://webengage.com/careers,duplicate_existing_seed_csv
Albo,albo,albo.mx,https://www.albo.mx/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.albo.mx/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,albo,https://albo.mx/careers,duplicate_existing_seed_csv
Celcoin,celcoin,celcoin.com.br,https://www.celcoin.com.br/carreiras,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.celcoin.com.br/carreiras,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,celcoin,https://celcoin.com.br/carreiras,duplicate_existing_seed_csv
Conekta,conekta,conekta.com,https://www.conekta.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.conekta.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,conekta,https://conekta.com/careers,duplicate_existing_seed_csv
Cora,cora,cora.com.br,https://www.cora.com.br/carreiras,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.cora.com.br/carreiras,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,cora,https://cora.com.br/carreiras,duplicate_existing_seed_csv
Fintoc,fintoc,fintoc.com,https://fintoc.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://fintoc.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,fintoc,https://fintoc.com/careers,duplicate_existing_seed_csv
Fondeadora,fondeadora,fondeadora.com,https://fondeadora.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://fondeadora.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,fondeadora,https://fondeadora.com/careers,duplicate_existing_seed_csv
Frubana,frubana,frubana.com,https://frubana.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://frubana.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,frubana,https://frubana.com/careers,duplicate_existing_seed_csv
Jüsto,justo,justo.mx,https://justo.mx/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://justo.mx/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,jsto,https://justo.mx/careers,duplicate_existing_seed_csv
La Haus,lahaus,lahaus.com,https://www.lahaus.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.lahaus.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,lahaus,https://lahaus.com/careers,duplicate_existing_seed_csv
Merama,merama,merama.io,https://merama.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://merama.io/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,merama,https://merama.io/careers,duplicate_existing_seed_csv
Minu,minu,minu.mx,https://www.minu.mx/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.minu.mx/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,minu,https://minu.mx/careers,duplicate_existing_seed_csv
Nowports,nowports,nowports.com,https://nowports.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://nowports.com/careers,Latin America,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,nowports,https://nowports.com/careers,duplicate_existing_seed_csv
