rank,companyName,careersUrl,regionPriority,priorityTier,whyImportant,notes,ats_vendor
2183,SoloLearn,https://www.sololearn.com/en/careers,North America,3,Validated broad company careers expansion,city=Pleasanton; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2184,Sonoco Products,https://www.sonoco.com/careers,North America,3,Validated broad company careers expansion,"industry=Packaging, Containers; sector=Materials; rank=516; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2185,Southern,https://southerncompany.jobs,North America,3,Validated broad company careers expansion,industry=Utilities: Gas and Electric; sector=Energy; rank=163; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2186,Southwest Airlines,https://careers.southwestair.com/us/en,North America,3,Validated broad company careers expansion,industry=Airlines; sector=Transportation; rank=161; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2187,Southwest Gas,https://swgas.com/en/employment,North America,3,Validated broad company careers expansion,industry=Utilities: Gas and Electric; sector=Energy; rank=976; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2189,Sparkart,https://www.sparkart.com/careers,North America,3,Validated broad company careers expansion,city=Oakland; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2190,Spin,https://www.spin.app/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2191,Spokeo,https://www.spokeo.com/careers,North America,3,Validated broad company careers expansion,category=Lifestyle & Consumer; type=Private; city=Pasadena; state=CA; category=Lifestyle & Consumer; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2192,Spotinst,https://www.flexera.com/about-us/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2193,SpotX,https://www.magnite.com/careers,North America,3,Validated broad company careers expansion,city=New York; state=NY; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2194,Sprague Resources,https://www.spragueenergy.com/careers,North America,3,Validated broad company careers expansion,industry=Wholesalers: Diversified; sector=Wholesalers; rank=509; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2195,Sprouts Farmers Market,https://www.sprouts.com/careers,North America,3,Validated broad company careers expansion,industry=Food and Drug Stores; sector=Food & Drug Stores; rank=762; category=Food & Drug Stores; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2196,St. Jude Medical,https://www.abbott.com/en-us/careers,North America,3,Validated broad company careers expansion,industry=Medical Products and Equipment; sector=Health Care; rank=466; category=Health Care; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2198,Stash Invest,https://www.stash.com/careers,North America,3,Validated broad company careers expansion,city=New York; state=NY; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2199,State Farm Insurance Cos.,https://www.statefarm.com/careers,North America,3,Validated broad company careers expansion,industry=Insurance: Property and Casualty (Mutual); sector=Financials; rank=41; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2200,Stedi,https://www.stedi.com/careers,Boulder,3,Validated broad company careers expansion,"location=Boulder; employees=1-10; raised=$3,700,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2201,Steelcase,https://www.steelcase.com:443/about/steelcase/careers,North America,3,Validated broad company careers expansion,"industry=Home Equipment, Furnishings; sector=Household Products; rank=759; category=Household Products; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2202,Stellar,https://stellar.org/foundation/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2203,Sterling Communications,https://sterlingpr.com/careers,North America,3,Validated broad company careers expansion,city=Los Gatos; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2205,Stifel Financial,https://www.stifel.com/careers,North America,3,Validated broad company careers expansion,industry=Securities; sector=Financials; rank=936; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2209,Streak CRM,https://www.streak.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2210,Streamlabs,https://www.logitech.com/en-us/careers,Vancouver,3,Validated broad company careers expansion,"location=Vancouver; employees=51-200; raised=$17,300,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2212,Superior Energy Services,https://superiorenergy.com/careers,North America,3,Validated broad company careers expansion,"industry=Oil and Gas Equipment, Services; sector=Energy; rank=550; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2213,Survata,https://www.upwave.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$7,667,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2215,Swift Transportation,https://swifttrans.com/careers,North America,3,Validated broad company careers expansion,"industry=Trucking, Truck Leasing; sector=Transportation; rank=593; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2216,Swiftly,https://www.goswift.ly/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2218,Switchboard Software,https://switchboard-software.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2220,Syllable.ai,https://syllable.ai/careers,North America,3,Validated broad company careers expansion,city=Sunnyvale; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2221,Synack,https://www.synack.com/careers,Redwood City,3,Validated broad company careers expansion,"location=Redwood City; employees=51-200; raised=$34,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2222,SyncFab,https://syncfab.com/careers,North America,3,Validated broad company careers expansion,city=San Leandro; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2223,Sysco,https://careers.sysco.com/en,North America,3,Validated broad company careers expansion,industry=Wholesalers: Food and Grocery; sector=Wholesalers; rank=61; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2225,Talkable,https://www.talkable.com/jobs,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2227,Taulia,https://taulia.com/company/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=201-500; raised=$142,800,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2228,Taylor Morrison Home,https://careers.taylormorrison.com,North America,3,Validated broad company careers expansion,industry=Homebuilders; sector=Engineering & Construction; rank=735; category=Engineering & Construction; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2229,Team Health Holdings,https://www.teamhealth.com/join-our-team,North America,3,Validated broad company careers expansion,industry=Health Care: Pharmacy and Other Services; sector=Health Care; rank=789; category=Health Care; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2230,TechConnexion,https://www.techconnexion.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2231,Teledyne Technologies,https://www.teledyne.com/careers,North America,3,Validated broad company careers expansion,"industry=Scientific,Photographic and Control Equipment; sector=Technology; rank=898; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2232,Telenav,https://www.telenav.com/company/careers,North America,3,Validated broad company careers expansion,category=Geospatial/Mapping; type=Public; city=Sunnyvale; state=CA; category=Geospatial/Mapping; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2233,Tempur Sealy International,https://www.tempursealy.com/careers,North America,3,Validated broad company careers expansion,"industry=Home Equipment, Furnishings; sector=Household Products; rank=758; category=Household Products; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2234,Tenneco,https://tenneco.com/careers,North America,3,Validated broad company careers expansion,industry=Motor Vehicles and Parts; sector=Motor Vehicles & Parts; rank=341; category=Motor Vehicles & Parts; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2235,Terex,https://www.terex.com/careers,North America,3,Validated broad company careers expansion,industry=Construction and Farm Machinery; sector=Industrials; rank=377; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2236,Textron,https://careers.textron.com,North America,3,Validated broad company careers expansion,rank=302; employees=33000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2237,The Advisory Board Company,https://www.advisory.com/careers,North America,3,Validated broad company careers expansion,category=Research & Consulting; type=Public; state=DC; category=Research & Consulting; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2238,The Andersons,https://www.andersonsinc.com/careers,North America,3,Validated broad company careers expansion,rank=295; employees=2334; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2239,The Bridgespan Group,https://www.bridgespan.org/careers-at-bridgespan,North America,3,Validated broad company careers expansion,category=Research & Consulting; type=Private; city=Boston; state=MA; category=Research & Consulting; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2240,The RealReal,https://careers.therealreal.com/us/en,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2241,Thinknum,https://www.thinknum.com:443/careers,North America,3,Validated broad company careers expansion,category=Finance & Investment; type=Private; city=New York; state=NY; category=Finance & Investment; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2242,Thirdlove,https://www.thirdlove.com/en-ca/pages/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2243,Thor Industries,https://www.thorindustries.com:443/careers,North America,3,Validated broad company careers expansion,industry=Motor Vehicles and Parts; sector=Motor Vehicles & Parts; rank=668; category=Motor Vehicles & Parts; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2244,thredUP,https://careers.thredup.com/us/en,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2245,Thrive Global,https://thriveglobal.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2246,Thunder,https://www.makethunder.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2247,TIAA-CREF,https://careers.tiaa.org:443,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (Mutual); sector=Financials; rank=92; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2249,Timken,https://www.timken.com/careers,North America,3,Validated broad company careers expansion,industry=Industrial Machinery; sector=Industrials; rank=632; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2250,Toole Design,https://tooledesign.com/careers,North America,3,Validated broad company careers expansion,city=Oakland; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2251,Tops Holding,https://www.topsmarkets.com/careers,North America,3,Validated broad company careers expansion,industry=Food and Drug Stores; sector=Food & Drug Stores; rank=864; category=Food & Drug Stores; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2252,Torchmark,https://careers.globelifeinsurance.com,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=621; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2254,TowerData,https://atdata.com/careers,North America,3,Validated broad company careers expansion,category=Data/Technology; type=Private; city=San Francisco; state=CA; category=Data/Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2255,Toymail,http://toymail.co/careers,New York City,3,Validated broad company careers expansion,location=New York City; employees=1-10; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2256,Tractor Supply,https://www.tractorsupply.careers,North America,3,Validated broad company careers expansion,industry=Specialty Retailers: Other; sector=Retailing; rank=460; category=Retailing; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2257,Tray.io,https://tray.ai/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2259,Trifacata,https://www.alteryx.com/about-us/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2260,TriNet Group,https://www.trinet.com/about-us/careers,North America,3,Validated broad company careers expansion,industry=Diversified Outsourcing Services; sector=Business Services; rank=953; category=Business Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2261,Trintech,https://www.trintech.com/culture-and-careers,North America,3,Validated broad company careers expansion,category=Finance & Investment; type=Private; city=Addison; state=TX; category=Finance & Investment; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2262,Triplemint,https://www.theagencyre.com/careers,New York City,3,Validated broad company careers expansion,"location=New York City; employees=11-50; raised=$6,500,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2263,TrueBlue,https://www.trueblue.com/careers,North America,3,Validated broad company careers expansion,industry=Temporary Help; sector=Business Services; rank=960; category=Business Services; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2264,TrueCar,https://www.truecar.com/careers,North America,3,Validated broad company careers expansion,category=Transportation; type=Private; city=Santa Monica; state=CA; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2265,Truework,https://www.truework.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2266,Tubular Labs,https://tubularlabs.com/careers,Mountain View,3,Validated broad company careers expansion,"location=Mountain View; employees=11-50; raised=$20,750,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2268,TuneIn,https://tunein.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2269,Tutor Perini,https://tutorperini.com/careers,North America,3,Validated broad company careers expansion,"industry=Engineering, Construction; sector=Engineering & Construction; rank=573; category=Engineering & Construction; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2271,TwentyThree,https://www.twentythree.com/jobs,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2272,Tynker,https://www.tynker.com/about/career,North America,3,Validated broad company careers expansion,city=Mountain View; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2273,Tyson Foods,https://www.tysonfoods.com/careers,North America,3,Validated broad company careers expansion,rank=81; employees=137000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2274,U.S. Bancorp,https://careers.usbank.com/global/en,North America,3,Validated broad company careers expansion,industry=Commercial Banks; sector=Financials; rank=138; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2275,Ulta Salon Cosmetics & Fragrance,https://careers.ulta.com/careers,North America,3,Validated broad company careers expansion,industry=Specialty Retailers: Other; sector=Retailing; rank=709; category=Retailing; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2276,Union Pacific,https://www.up.com/careers,North America,3,Validated broad company careers expansion,industry=Railroads; sector=Transportation; rank=123; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2277,United Mayflower,https://www.unigroup.com:443/careers,North America,3,Validated broad company careers expansion,category=Transportation; type=Private; city=St. Louis; state=MO; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2278,United Refining,https://www.urc.com/careers,North America,3,Validated broad company careers expansion,industry=Petroleum Refining; sector=Energy; rank=716; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2280,unitQ,https://www.unitq.com/careers,North America,3,Validated broad company careers expansion,city=San Mateo; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2281,Universal Forest Products,https://ufpi.com/careers,North America,3,Validated broad company careers expansion,industry=Forest and Paper Products; sector=Materials; rank=821; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2282,UpCounsel,https://www.upcounsel.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$13,900,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2283,Urban Airship,https://www.airship.com/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2284,Urban Remedy,https://urbanremedy.com/careers,Richmond,3,Validated broad company careers expansion,"location=Richmond; employees=11-50; raised=$6,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2285,UrbanSitter,https://www.urbansitter.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2286,US Foods,https://careers.usfoods.com/us/en,North America,3,Validated broad company careers expansion,industry=Wholesalers: Food and Grocery; sector=Wholesalers; rank=128; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2287,User Testing Inc.,https://www.usertesting.com/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2288,USG,https://www.usg.com/en-US/careers,North America,3,Validated broad company careers expansion,"industry=Building Materials, Glass; sector=Materials; rank=653; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2289,Vacatia,https://vacatia.com/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$13,800,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2290,Valero Energy,https://www.valero.com/careers,North America,3,Validated broad company careers expansion,industry=Petroleum Refining; sector=Energy; rank=13; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2291,Valmont Industries,https://valmont.com/careers,North America,3,Validated broad company careers expansion,industry=Construction and Farm Machinery; sector=Industrials; rank=729; category=Industrials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2292,Varian Medical Systems,https://cancercare.siemens-healthineers.com/about-us/careers,North America,3,Validated broad company careers expansion,industry=Medical Products and Equipment; sector=Health Care; rank=745; category=Health Care; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2293,Ventas,https://ventasreit.com/careers,North America,3,Validated broad company careers expansion,industry=Real estate; sector=Financials; rank=740; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2295,Verdafero,https://verdafero.com/careers,North America,3,Validated broad company careers expansion,category=Data/Technology; type=Private; city=San Francisco; state=CA; category=Data/Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2296,Vero,https://www.getvero.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2298,VF,https://vfc.com/careers,North America,3,Validated broad company careers expansion,industry=Apparel; sector=Apparel; rank=248; category=Apparel; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2299,Viatris,https://www.viatris.com/en/careers,North America,3,Validated broad company careers expansion,rank=204; employees=37000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2302,Vistra,https://careers.vistra.com,North America,3,Validated broad company careers expansion,rank=315; employees=5060; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2303,Vivun,https://www.vivun.com/careers,North America,3,Validated broad company careers expansion,city=Oakland; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2304,Vizzuality,https://vizzuality.com/careers,North America,3,Validated broad company careers expansion,category=Geospatial/Mapping; type=Private; city=New York; state=NY; category=Geospatial/Mapping; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2305,Voiceops,https://www.voiceops.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2306,Voxbone,https://www.bandwidth.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2307,Voya Financial,https://www.voya.com/about-us/find-career-voya,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=268; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2309,Vungle,https://liftoff.ai/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2310,W.R. Berkley,https://berkley.com/about-us/careers,North America,3,Validated broad company careers expansion,industry=Insurance: Property and Casualty (Stock); sector=Financials; rank=385; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2311,W.R. Grace,https://jobs.grace.com,North America,3,Validated broad company careers expansion,industry=Chemicals; sector=Chemicals; rank=708; category=Chemicals; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2312,WABCO Holdings,https://www.zf.com/mobile/en/careers/careers.html,North America,3,Validated broad company careers expansion,industry=Motor Vehicles and Parts; sector=Motor Vehicles & Parts; rank=785; category=Motor Vehicles & Parts; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2313,Walletkit,https://walletkit.com/careers,San Francisco,3,Validated broad company careers expansion,location=San Francisco; employees=1-10; raised=-; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2314,Warner Music Group,https://www.wmg.com/careers,North America,3,Validated broad company careers expansion,industry=Entertainment; sector=Media; rank=749; category=Media; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2315,Waste Management,https://emcm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/WMCareers,North America,3,Validated broad company careers expansion,industry=Waste Management; sector=Business Services; rank=217; category=Business Services; validated=accept_direct_ats_or_redirect; status=200; known ATS host/source detected,taleo
2317,Watsco,https://www.watsco.com/careers,North America,3,Validated broad company careers expansion,industry=Wholesalers: Diversified; sector=Wholesalers; rank=624; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2318,WayBetter,https://waybetter.app/careers,New York City,3,Validated broad company careers expansion,"location=New York City; employees=11-50; raised=$4,750,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2320,WebFilings,https://www.workiva.com/careers,North America,3,Validated broad company careers expansion,category=Finance & Investment; type=Private; city=Ames; state=IA; category=Finance & Investment; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2321,Weebly,https://careers.squareup.com/ca/en,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2322,Weight Watchers,https://www.weightwatchers.com/us/ww-corporate-careers,North America,3,Validated broad company careers expansion,category=Lifestyle & Consumer; type=Public; city=Jericho; state=NY; category=Lifestyle & Consumer; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2323,Wellframe,https://healthedge.com/about-us/careers,Boston,3,Validated broad company careers expansion,"location=Boston; employees=11-50; raised=$25,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2325,Welltower,https://welltower.com/careers,North America,3,Validated broad company careers expansion,industry=Real estate; sector=Financials; rank=698; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2327,Wepow,https://harver.com/careers,Guadalajara,3,Validated broad company careers expansion,"location=Guadalajara; employees=11-50; raised=$5,400,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2328,Werner Enterprises,https://www.werner.com/careers,North America,3,Validated broad company careers expansion,"industry=Trucking, Truck Leasing; sector=Transportation; rank=971; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2329,Western & Southern Financial Group,https://www.westernsouthern.com/careers,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (Mutual); sector=Financials; rank=481; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2330,Westinghouse Air Break Technologies,https://careers.wabtec.com,North America,3,Validated broad company careers expansion,rank=439; employees=25000; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2332,WestRock,https://www.westrock.com/company/careers,North America,3,Validated broad company careers expansion,"industry=Packaging, Containers; sector=Materials; rank=293; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2333,Weyerhaeuser,https://www.weyerhaeuser.com:443/careers,North America,3,Validated broad company careers expansion,industry=Forest and Paper Products; sector=Materials; rank=355; category=Materials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2334,Wheaton World Wide Moving,https://www.wheatonworldwide.com/contact/careers,North America,3,Validated broad company careers expansion,category=Transportation; type=Private; city=Indianapolis; state=IN; category=Transportation; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2335,Whiting Petroleum,https://whiting.com/careers,North America,3,Validated broad company careers expansion,"industry=Mining, Crude-Oil Production; sector=Energy; rank=738; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
